verb|subjects|objects
ὑπείκω|Τρώς,ἔγχος,δῶρον,δαμάζω,ὑπείκω,ἐγώ,σύ,ἐγώ|χείρ,σύ,ἔργον,ὅστις,Ἀχαιός,ναῦς,στίξ,μάχη,λαός,μάρναμαι,δάιος,διέρχομαι,εἰμί,ἀλλήλων,σύ,ἐγώ,σύ,ὁ,ἕδρα,θεός
συμμάρπτω||σῆμα,δόναξ,ὄζος,νύξ
μωμεύω|τις|φῆμις
ἰθύω|ἀετός,Ἕκτωρ,μάχη,ἀλλήλων,ἄχος,ὅς,ὅς,Ἀστεροπαῖος,ὁ,ὁ,ὁ,στίξ,ὁ,ὅς,Ἀργεῖος,γέρων,ἄνεμος,ὁ|ἔθνος,ναῦς,πεδίον,δόρυ,Πάτροκλος,πρόμαχος,ἱέραξ,κολοιός,ψάρ,πρόμαχος,ὗς,κύων,αἰζηός,βῆσσα,ὁ,Δαναοί,μάχομαι,κρέας,κρέας,ὅπη,τῇ,τεῖχος,κύων,κάπρος,νεκρός,ὁ,μάσσω,ὁ,νέφος,νέκυς,αἷμα,ὀλολύζω,ἔργον
παραίσσω|ἵππος,Ἀχιλλεύς,ὀχεύς,θώραξ,Ἕκτωρ,Ὀδυσσεύς|ἐγώ,πρόσω,ὁ,νῶτον,ὁ,Ἀργεῖος,θυμός,ναῦς
ἀθλεύω|Ἀχαιός,σύ,τις,Ἕκτωρ,πολύς,Ἀχαιός,ἐγώ,Τυδεύς,ὁ|ἀέθλιον,ἐγώ,ἔργον,ἐργάζομαι,χείρ,πύργος,ἀδελφός,πατήρ,υἱός,οὖδας,ἄλλος,πρῶτος,κλισία,ἀθλεύω,πᾶς
ἀπόρνυμι|ἄριστος,ἕ,υἱός|ἀνέχω,βέλος,ἐγώ,Λυκίηθεν
ἵκω|ὁ,ἀμφίπολος,χρεώ,Ἀχαιός,ἀυτή,κειμήλιον,κτῆμα,Ζεύς,ὁ,κλέος,Ἥφαιστος,ὁ,Ζεύς,Ζεύς,Ἀχαιός,Ἕκτωρ,ὁ,Ζεύς,Ἑρμῆς,ἠώς,ὁ,ἡμίονος,Σιμόεις,Σκάμανδρος,Ἥρα,κτύπος,ἀυτή,ὁ,ὀρυμαγδός,αἴγλη,χθών,πῦρ,αὐγή,ὁ,αἴγλη,Ἄρης,Ἀθήνη,χόλος,χόλος,Πάτροκλος,ἀγορά,θέμις,βωμός,Ποσειδεών,Αἰνείας,Ἀχιλλεύς,Αἰνείας,Καύκωνες,ἄναξ,ὄνομα,ὁ,ὕβρις,βία,ὕβρις,βία,ἀνήρ,χρεώ,ὅς,πινυτή,ὅς,κλέος,,Νέστωρ,ἑταῖρος,ὁ,θεός,ἀνήρ,ὁ,Ἑρμῆς,νύμφη,ἀνήρ,χρεώ,ἐκεῖνος,ζεύς,κῦμα,χῶρος,σκέπας|Ῥόδος,ἄλγος,πύργος,ὅμιλος,ὁ,κάρηνον,κλισία,ἐνοπή,γόος,ναῦς,στρατός,νύξ,ὁποτέρωθε,κλονέω,οὐρανός,δόμος,Φρύγιος,Μῃονίη,δόμος,ἀσπίς,οὐρανός,ὦμος,θώραξ,ὁ,προτέρω,ἔντεα,αἷμα,τέλος,πόρος,ὅς,μιν,ἵππος,χθών,ἕ,ὕδωρ,πόρος,ὅς,ὁ,πεδίον,πόλις,κλισία,κῆρυξ,πῦρ,ἵστημι,τρίπους,Πηλείδης,λούω,βρότος,πόρος,ὅς,Ὄλυμπος,αἶα,ἄστυ,ἵππος,νέκυς,Τροία,ποταμός,ῥοή,ἵππος,ὄχος,ἀήρ,οὐρανός,οὐρανός,οὐρανός,ὕλη,χαλκός,οὐρανός,ὁ,μιν,κλέος,τις,ναῦς,ἕ,μηρός,ὀιστός,πόλεμος,ὁ,μάχη,κλόνος,εἰμί,πολύς,στίξ,ἐσχατιά,Λυκία,Ξάνθος,μιν,Τροία,εἰμί,καταδύω,ὅμιλος,οὐρανός,ὅμιλος,οὐρανός,δόμος,τις,φώς,σύ,φρήν,ἵκω,ὅρκος,ἄνθρωπος,οὐρανός,ἄγυρις,ἕδρα,δαίς,κρέας,ἄλλος,πεδίον,ὁδός,Λακεδαίμων,δῶμα,σπέος,θρόνον,ἔνθεν,ἐδωδή,οἷος,ὅδε,πῆμα,ὁ,ὅστις,ἐγώ,πόντος,ὄρος,ὁδός,ἀυτμή,στόμα,ἕ
ἐπικόπτω|Ἄρητος,Θρασυμήδης|χέρνιψ,σφεῖς,θάλαμος,ἕτερος,οὐλαί,πέλεκυς,χείρ,βοῦς
οἰμάω|ὁ,ἀετός,ὅς,ὁ,ὁ,θυμός,Ἕκτωρ,Ὀδυσσεύς,ἀετός|φάσγανον,πεδίον,ἀρνός,λαγῶς,πέλεια,αἱρέω,ἕ,φάσγανον
ἠμύω|πόλις,πόλις,Ξάνθος,μήκων,ὅς,Ζέφυρος,ἀγορά|χείρ,ὁ,κάρα,κάρα,καρπός,νοτία,πήληξ,λήιον,ἄσταχυς
φαρμάσσω|ἀνήρ|πέλεκυς,σκέπαρνον,ὕδωρ
ἐπικλίνω|ἀνήρ|τῇ,ἵππος,ἅρμα,σανίς,ὀχεύς,τις,πόλεμος,ναῦς
τείνω|θεός,βιός,νευρή,ὀιστός,Ἕκτωρ,ἵππος,ἀρετή,δρόμος,σκώληξ,ὁ,αἷμα,μάχη,πόλεμος,Ζεύς,ὅς,στάθμη,ὅς,μάχη,πόλεμος,ὑσμίνη,Ἀθήνη,ὁ,ἀετός,ὅς,δρόμος,ἱμάς,ὅς,πόλεμος,πῦρ,ὁ,οἶκος,Ἀθήνη,σύ,υἱός,Διομήδης,ὁ,Πρίαμος,φώς,πολύς,νέφος,Ζεύς,ἰαχή,φόβος,ὁ,δρόμος,ἱστίον,ἠέλιος,νύξ|τέλος,εἰμί,τόξον,ὅμιλος,ἐπιπέτομαι,Αἴας,ἕ,τείνω,δρόμος,ἅλς,θυμός,γαῖα,κῦδος,Ἕκτωρ,τεῖχος,δόρυ,σοφία,νεῖκος,οὐρανόθεν,φάσγανον,πεδίον,ἀρνός,λαγῶς,νύσσα,μιν,σφεῖς,πόλις,λέπαδνον,χαλινός,γαμφηλαί,ἡνία,δίφρος,ἐγώ,κῦδος,ἀμφότερος,ἵππος,ἄντυξ,ἡνία,ἵππος,Τρώς,Ἀχαιός,συνθεσία,ὅς,ἵππος,ἡνία,Ἀχαιός,ἡνία,δίφρος,ἀρνός,ἡνία,οὐρανός,λαῖλαψ,νύσσα,αὐτός,οὐρανός,γαῖα,βροτός
ἀφίστημι|ὅσος,ἀφίστημι,μάχομαι,ὅσος,μάχομαι,ἵστημι,υἱός,ὁ,ὅς,ἵππος,ὅς,τις,τρόμος,ὦχρος,Ἀλέξανδρος,Τρώς,ὁ,ἐγώ,Ἀχαιός,ἀνήρ,ὅς,γυνή,ὅς,γυνή,ὅς,ψυχή,ἐγώ|Ἕκτωρ,ἑταῖρος,μάχη,Αἴας,θυμός,ἄλλος,ἤρα,τροχός,ἄναξ,πεδίον,δόλος,ἄλλος,δράκων,γυῖον,μιν,παρειά,ὅμιλος,υἱός,τεῖχος,πλείων,ἀφίστημι,χρέος,μάχη,ἔχω,βέλος,ἀνήρ,ἕ,κακός,γαῖα,ἀνήρ,ἕ,κακός,γαῖα,ὁ,μιν,τεῦχος
συνίστημι|ὅς,πόλεμος,ἀυτή,εὐκτός,ὄλεθρος|ναῦς,ἅλαδε,ἕλκω,ἐγώ
ἀποπροαιρέω|σύ,ὅς|ἐπιστάτης,ἅλς,ἀλλότριος,ἐγώ,σῖτος,δίδωμι
λέπω|χαλκός|ἕ,φύλλον,φλοιός
γοάω|ψυχή,ὅς,μήτηρ,Σκάμανδρος,μήτηρ,κύων,οἰωνός,ψυχή,τέλος,ψυχή,ὁ,θυμός,τυδείδης,τις,Αἰγιάλεια,λαός,ἀνάγκη,Ἀχαιός,Μυρμιδόνες,ἐγώ,ἐγώ,ἧμαι,πενθέω,ἦτορ,ἄριστος,Ὀδυσσεύς,Πηνελόπεια,Ὀδυσσεύς,ὀφθαλμός,κέρας,σίδηρος,φίλος,ὅς,ὅς|ἐγώ,ἕκαστος,αὐτός,δόμος,Ἀνδρομάχη,πύργος,σύ,λέχος,κόλπος,σύ,λέχος,ὅς,ῥέθος,ᾍδης,πότμος,ἀνδρότης,ἥβη,μιν,ῥέθος,πότμος,ἀνδρότης,ἥβη,φρήν,Τρωιός,ἕ,μάχομαι,ὕπνος,οἰκεύς,πόσις,πατήρ,μήτηρ,γοάω,αὐτός,τύμβος,αὐτός,Πάτροκλος,Πάτροκλος,στενωπός,χαίτη,ἀείδω,ἔπος,κράς,χρώς,θυμός,πόσις,ἔργον,ὁ,γυνή,μιν,δῶμα,Πηνελόπεια,κλαυθμός,γόος,ἐγώ,ὄπισθεν,βρότος,ὠτειλή,ἑταῖρος,θάνατος,ὁ
χολόω|ὁ,λαός,Ἀτρείδης,Μάρις,Ἀχιλλεύς,ἀγός,Ὀδυσσεύς,ἀνήρ,ὅς,Ἀχαιός,Μυρμιδόνες,ὅσος,ὁ,ἀνάγκη,γυνή,ὅς,ὁ,ἐγώ,Κρονίδης,Ἀχιλλεύς,γέρων,Ὀι,ὁ,Ἀχιλλεύς,Μενέλαος,Ἀχιλλεύς,ὁ,ὅς,κόλπος,σύ,μιν,Ξάνθος,Ἀχιλλεύς,Ποσειδεών,υἱωνός,ὁ,Πάρις,ὁ,Ὀδυσσεύς,ὅς,ὅς,Μέγης,ὅς,Μενοίτιος,Ἀπόλλων,παράκοιτις,Ἥρα,Ἀφροδίτη,Ἄρτεμις,ὅς,χολόω,θεός,ἐγώ,θεός,ἕ,φρήν,χολόω,ποταμός,Ἶρος,Ἀπόλλων,ἐγώ,ἐγώ,σύ,ὅς,δέμνιον,θεός,Ἀντίνοος,Εὐρύμαχος,λίσσομαι,κόρη,Ποσειδεών,κράτος,ὅς,ὁ,καρδία,θυμός,κελεύω,σύ,χολόω,κῆρ,Ἀθήνη,ὁ,θάλασσα,ψυχή,ἐγώ,πολύς,κεῖνος,ὅς|ἕ,λόχος,κοῦρος,βασιλεύς,νόσος,στρατός,Χρύσης,Ἀντίλοχος,κασίγνητος,ὁ,Ἕκτωρ,υἱός,ὁ,ὁ,ἑταῖρος,κόρσης,χολόω,Ἀργεῖος,ἕ,σύ,ἔπος,τεῦχος,νεκρός,Δαναοί,ὁ,ἀοιδή,κιθαριστύς,ἔρις,νεῖκος,ἀλλήλων,ἀλλήλων,ἀγυιά,πολύς,ὅς,μιν,θάνατος,ὅδε,ἔπος,ἔργον,ἄσπετος,κεφαλή,δειρή,Ἀμφίμαχος,μιν,ὅμιλος,θυμός,Ἀντίλοχος,μάρναμαι,Ἀτρείων,ὁ,χόλος,ἄρος,θεός,φόνος,γαῖα,Ἀΐδης,Περσεφόνεια,δάκρυον,παῖς,δίδωμι,θάνατος,ἐγώ,ὅστις,εἶπον,ἐγώ,Ἄρης,μάχη,Ἥρα,Ὄλυμπος,ὅδε,ἐγώ,δῶμα,ἔπος,ἐρύω,εἶμι,Ἕκτωρ,μένος,φρήν,αἰζηός,ὁ,εἶμι,κλισία,ναῦς,Δαναοί,Τρώς,κῆδος,σφεῖς,ἔπος,Λύκιοι,Τρώς,ἑταῖρος,ὁ,πρόμαχος,χαλκός,ἕ,τέκνον,σύ,ἅλς,Ἦλις,ὁ,Ἄρης,ὅς,Δουλίχιον,πατήρ,πᾶς,Ἕκτωρ,δεῦρο,κύων,τέκνον,σύ,σός,ὀστέον,ὁμοῦ,ἐγώ,Ὀπόεις,ὑμέτερος,παῖς,ἐγώ,ὁ,ἰοχέαιρα,ὁ,ὁ,ὁ,ὗς,κακός,ἀλωή,σκύζομαι,ἕ,χολόω,Ἕκτωρ,ἐγώ,Ἕκτωρ,σκύζομαι,σύ,χολόω,Ἕκτωρ,παύω,πόνος,Ἀχιλλεύς,Τρώς,λοιγός,ἄλαλκε,ὁ,μιν,τοξάζομαι,νεῖκος,σύ,ὁ,ἔργον,πατήρ,ἐγώ,δηλέομαι,ἀνήρ,κτῆμα,σύ,δόλος,Ἄρης,εἶμι,θάλαμος,ἑρμίς,δέσμα,βοῦς,ναῦς,ὄλλυμι,κῦμα,θυμός,ὄλλυμι,στρεύγομαι,νῆσος,τόσος,Τηλέμαχος,οἶκος,δῶρον,μιν,ἔπος,μιν,ἔπος,ἐγώ,σύ,στῆθος,χεῖλος,αἷμα,ἕ,γόνυ,ἀσκελής,Κύκλωψ,ὀφθαλμός,Ὑπερησίη,πατήρ,βροτός,ὅστις,δεῦρο,ἐγώ,Ὀδυσσεύς,κορυφή,ναῦς,οἰήιον,ἱκνέομαι,πέτρα,ὁ,μιν,τεῦχος,ἐγώ,κτείνω,μῆνις,ἔργον,λῃστήρ,Θεσπρωτοί
ὁμοφρονέω|ἀνήρ,γυνή,ἐκεῖνος|οἶκος,μένος,ἠλασκάζω
εἰσνοέω|ἄλλος,Κασσάνδρη|Ἀφροδίτη,Πέργαμος,πατήρ,κῆρυξ,Ὠρίων,θήρ,λειμών,ὁ,ῥόπαλον
προσθέω|Μενέλαος|ὁ
μερμηρίζω|ὅς,ὁ,ὁ,Ζεύς,Ἕκτωρ,Ἥρα,ὁ,Ζεύς,ἄχος,ἦτορ,ὁ,ὁ,Δηίφοβος,Τυδείδης,ὁ,ὁ,τεῦχος,θεός,ἀνήρ,ὕπνος,ὁ,ἐγώ,ἐγώ,Τηλέμαχος,θάλαμος,Ὀδυσσεύς,Ὀδυσσεύς,ἀνήρ,πῦρ,ὁ,ὁ,ἐγώ,ἐγώ,Μενέλαος,Ὀδυσσεύς,ψυχή,ὁ,ὁ,μιν,Μενέλαος,λέων,ὕπνος,Ὀδυσσεύς,ὁ,ὁ,ναῦς,ἑταῖρος,Ἀθήνη,καρδία,σύ,ὁ,Λαέρτης,Ὀδυσσεύς,θυμός,ἀνήρ,Τηλέμαχος,θυμός|ὁ,ἔντεα,Πουλυδάμας,Ἕκτωρ,τεῖχος,ῥήγνυμι,ἐμπρήθω,ναῦς,τάφρος,ὑσμίνη,ὄσσα,αὐτός,φόνος,ἐκεῖνος,χαλκός,δηιόω,ὦμος,τεῦχος,αἱρέω,πλείων,ὀφέλλω,πόνος,τις,ἐξαπαφίσκω,νόος,θυμός,προτέρω,υἱός,διώκω,αἱρέω,Τρώς,Πηλείων,φάσγανον,μηρός,ὁ,ἀνίστημι,Ἀτρείδης,ἐναρίζω,χόλος,παύω,ἐρητύω,θυμός,τις,ἑταιρίζω,ἄψ,πειράω,ἵππος,στρέφω,μάχομαι,δίφρος,ῥυμός,θυμός,Ζεύς,Ἀχιλλεύς,τιμάω,ὄλλυμι,πολύς,ψυχή,αἱρέω,δύναμαι,ἀντιφέρω,δίζημαι,ἄλλος,ἔνθα,πολύς,φρήν,μνηστήρ,φόνος,μνηστήρ,φόνος,γαστήρ,ὀπτάω,μνηστήρ,χείρ,ἐφίημι,πολύς,ἀεικής,ναῦς,ἀποφθίνω,τλάω,ζωός,μέτειμι,ἔρχομαι,πυνθάνομαι,καπνός,ἄορ,μηρός,κεφαλή,οὖδας,πελάζω,ὅδε,ἕ,ὑποκρίνομαι,μιν,γαῖα,δόλος,φρήν,γάμος,ἐγώ,θάνατος,κήρ,δόλος,κυνέω,περιφύομαι,πατήρ,εἶπον,γαῖα,ἐξέρομαι,ἕκαστος,πειράω,φρήν,θυμός,πατήρ,ἐάω,μιμνήσκω,ἐξέρομαι,ἕκαστος,πειράω,ὅσος,μιν,κύκλος,τόσος,θυμός,θυμός,αἱρέω,γῆ,ἐλαύνω,κάρα,γόνυ,λίσσομαι,κόρη,λίσσομαι,πόλις,εἷμα,ἱερός,ἐγώ,ἀρκέω,ἀμύντωρ,μερμηρίζω,θάνατος,τεύχω,ἕκαστος,ἐάω,μνηστήρ,μίγνυμι,ἕ,παρίστημι,κεφαλή,ἀμύντωρ,μερμηρίζω,ἐγώ,μέγαρον,ἵζω,μηρία,γόνυ,λίσσομαι,Ὀδυσσεύς,μένω,δῶμα,κομίζω,εὐνή,φῆμις,ἕπομαι,μνάομαι,πλεῖστος,πόρω,φόνος,ἐγώ,μνηστήρ,χείρ
λέγω|ὁ,μήτηρ,ὀχεύς,θώραξ,Πάτροκλος,βουληφόρος,ὅς,ὅς,ὁ,φυλακτήρ,νηπύτιος,τις,θεός,νηπύτιος,οὗτος,σύ,ἐγώ,ἄριστος,ἀρετή,ἀνήρ,ὅς,Τρώς,Τρώς,ὅσος,ἐγώ,ἕκαστος,δεκάς,κῆρυξ,παῖς,γέρων,σύ,κασίγνητος,ἑταῖρος,δάκρυον,κολώνη,ἐγώ,Ἀμαζών,σέλας,Ἀχαιός,ἐγώ,ὅς,Ὀδυσσεύς,ἐγώ,ὅς,Ὀδυσσεύς,Ὀδυσσεύς,νομεύς,Ἀτρείδης,σύ,ἐγώ,σύ,ὁ,ὁ,ὅς,σύ,ὁ,ὀρυμαγδός,φλόξ,ἐγώ,μισθός,ψυχή,γέρων,Ὀδυσσεύς,Ἀλκίνοος,γυνή,ὁ,ὁ,ἐγώ,ὥρα,σύ,δόλος,Ἀθήνη|νεφέλη,ἐγώ,ὕπνος,κοιμάω,χρώς,παῖς,μυῖα,ὕπνος,συνόχωκα,ἄντομαι,ἐνθάδε,ἐγώ,βουλή,χείρ,κοῦρος,τάφρος,οὗτος,ἔργον,ὅς,οὗτος,Ἀγαμέμνων,ὄνειδος,αὐτόθι,εὐνή,νόος,λόχος,Ἀχαιός,θύραζε,ἔξειμι,ὅρκιον,ἀριθμέω,ἄμφω,Τρώς,λέγω,δεκάς,ἀνήρ,οἰνοχόος,λέγω,πύργος,οὗτος,λέγω,ὀστέον,παρειά,πόλις,βοῦς,μῆλον,οἶνος,σῖτος,μέγαρον,ξύλον,αὐτός,ἔντεα,Βουπρασίον,ἵππος,πέτρα,καλέω,ὁ,πόλις,βοῦς,μῆλον,οἶνος,σῖτος,μέγαρον,ξύλον,πυρά,οὐρανός,φεύγω,νῶτον,ὀστέον,ὑπερῷον,εὐνή,ἐγώ,δάκρυον,Ἴλιος,ὑπερῷον,εὐνή,δάκρυον,Κακοίλιος,λέχος,ὅσος,κῆδος,τίθημι,ἄνθρωπος,μογέω,πᾶς,μέσος,πῶυ,συφεός,ἑταῖρος,οὗτος,κέρδος,οὗτος,ὕπνος,γαλήνη,πατρίς,δῶμα,σύ,εἰμί,εἰμί,μιν,Ῥαδάμανθυς,δέμνιον,αἱμασιά,ὁ,ὁδός,ἠώς,σύ,ὀστέον,οἶνος,ἄλειφαρ,ἕκαστος,ἑταῖρος,λέγω,κῆδος,ὅσος,θυμός,οὗτος,ὅσος,ὅσος,θυμός,οὗτος,ἄλγος,θητεύω,σύ,σύ,αἱμασιά,δένδρεον,ψεῦδος,δόμος,θέσφατος,ναῦς,ἅλς,φώκη,πᾶς,ἀριθμός,ὁ,χύσις,λέχος,εὐνή,αἱρέω,ἐγώ,ἔργον,ἐγώ,κῆτος,θυμός,εἰμί,ὁ,κῆδος,ἀνήρ
κλονέω|ποταμός,Αἴας,πῦρ,ὕλη,ἄνεμος,ὁ,Ἀχιλλεύς,Ἀχιλλεύς,ὁ,ὁ,Τρώς,Ζεύς,Ἀχαιός,ἀυτή,Ἀχαιός,ἄλλος,θήρ,σημάντωρ,Ἀχαιός,ὁ,Αἴας,ὁ,φάλαγξ,Ἀχαιός,φάλαγξ,Πάτροκλος,πλεῖστος,ὅς,Τρώς,ἀλκή,πλεῖστος,φάλαγξ,υἱός|πεδίον,ὄρος,ὄμβρος,δρῦς,πεύκη,ἀφυσγετός,ἅλς,ἵππος,ἀνήρ,ἄγκος,φλόξ,δαίμων,κτείνω,Ἕκτωρ,νέφος,ἔγχος,Τρώς,Ἀχαιός,Ἀργεῖος,Ποσειδεών,ὁποτέρωθε,κλονέω,οὐρανός,ναῦς,πεδίον,Ἀχιλλεύς,ἐγώ,ἀγέλη,πῶυ,ἵππος,ἔχω,κλονέω,ὅμιλος,τῇ,Ἕκτωρ,Τρώς,Πυραίχμης,Παίων,Ἀμυδών,Ἀξιός,αὐτός,πῦρ,κράς,ὦμος,μιν,μέσος,Τυδείδης,μιν,ὁ,πεδίον,ἕ,φάλαγξ,Τυδείδης,τόξον,ὦμος,γύαλον
θαμβέω|ἄλλος,ὁ,δέος,λαός,λαός,Ἀχιλλεύς,ἄτη,ὅς,θάμβος,Ἀχιλλεύς,ὁ,ὁ,ὁ,ὁ,Ἀργειφόντης,ὁ,ὁ,υἱός,θεός,ὁ,ὁ|ἀλλήλων,πᾶς,δειρή,στῆθος,ὄμμα,ἔπος,Ἀθήνη,ἀνήρ,φώς,δῆμος,εἰσοράω,Πρίαμος,ὄρνις,ὀφθαλμός,αὐτός,ἀλλήλων,εἰμί,ἔρχομαι,θυμός,τοιοῦτος,ἀλλήλων,σφεῖς,ψυχή,Ὀδυσσεύς,φρήν,θυμός,μιν,ὄμμα,ἔπος,οἶκόνδε,οἶκόνδε
ἀλοάω|ὁ,ὅς,κόλπος|ὁ,χόλος,ἄρος,θεός,φόνος,γαῖα,Ἀΐδης,Περσεφόνεια,δάκρυον,παῖς,δίδωμι,θάνατος
συναιρέω|λίθος,ὀστέον,ὀφθαλμός|ὀφρύς,χαμαί,κονία,χλαῖνα,κῶας,ὁ,μέγαρον,θρόνος,βοείη,θύραζε,Ζεύς,χείρ
ἀπουρίζω|ἄλλος|ἄρουρα
κάρφω||χρώς,κεφαλή,θρίξ,λαῖφος,ὁ,ἄνθρωπος,ὄσσα,μνηστήρ,ἄλοχος,παῖς,ὁ,μέγαρον,χρώς,κεφαλή,θρίξ,δέρμα,μέλος,ὄσσα
νικάω|ὁπότερος,νικάω,γίγνομαι,ὁπότερος,νικάω,γίγνομαι,ὅς,Μενέλαος,ἐγώ,ὁ,τις,ἦδος,χερείων,μάχομαι,Κρονίων,Πηλείδης,Ἀχαιός,γυνή,κτῆμα,ὅς,ὅς,θεός,ὁ,ὁ,πατήρ,Σιδόνες,ἀνήρ,ὁ,Τυδεύς,ὁ,ὁ,ὁ,νεοίη,παῦρος,κοῦρος,κλῆρος,Μενέλαος,ὁπότερος,νικάω,γίγνομαι,οὗτος,ὅς,ἦδος,χερείων,ψυχή,ἐγώ,τις,ὅς,ἐγώ,βουλή,Νέστωρ,ἐγώ|κτῆμα,γυνή,οἴκαδε,κτῆμα,γυνή,οἴκαδε,Κλυτομήδης,Ἀγκαῖος,ἐγώ,ἐγώ,νικάω,ἐκεῖνος,Τρώς,πεδίον,Ἀχαιός,ἡμίονος,ἄγω,εἰμί,μένος,χείρ,ναῦς,δαλός,ναῦς,ἆθλον,Δαναοί,ὁ,τρίπους,ὁ,ὁ,ἔργον,ὅς,Λέσβος,φῦλον,ἔργον,ὅς,Λέσβος,φῦλον,ὁ,δέπας,γυνή,μέσος,ἔργον,ἕ,τέλος,εἰμί,μάχομαι,πᾶς,ἀρετή,πρόμαχος,θυμός,Καδμεῖος,μέτρον,πόντος,Θόας,νέος,ἀθλεύω,πᾶς,θυμός,κοῦρος,δέπας,νόος,ἕ,νικάω,νικάω,Ἕκτωρ,Ἀλέξανδρος,ἐγώ,οἴκαδε,ἄγω,υἱός,ὅς,ἐθέλω,σύ,ἤπειρόνδε,ναῦς,ῥίς,οὖς,μῆδος,κύων,πόλεμος,νικάω,νικάω,ἠώς,μίμνω,ἐγώ,πτωχός,ὁ,μιν,τεῦχος,ὁμοιόω,δόλος,παῖς,τοσοῦτος,ἀνήρ,πούς,ἐγώ,στερέω,ληίς,ἄλγος,πόλεμος,κῦμα,πατήρ,ἑταῖρος,νικάω
τρωπάω|ἐγώ,ὁ,ἔαρ,ὅς,θυμός,ὅς|ἵστημι,φόβος,φάος,ναῦς,δηριάομαι,πόλις,βίοτος,φωνή,ὅς,μένω,φυλάσσω,εὐνή,φῆμις,ἕπομαι,μνάομαι,ἕδνον
